4528.7287 1.0000
4532.7327 1.0000
4536.7367 1.0000
4540.7407 1.0000
4544.7447 1.0000
4548.7487 1.0000
4552.7528 1.0000
4556.7568 1.0000
4560.7608 1.0000
4564.7648 1.0000
4568.7688 1.0000
4572.7728 1.0000
4576.7768 1.0000
4580.7808 1.0000
4584.7848 1.0000
4588.7888 1.0000
4592.7928 1.0000
4596.7968 1.0000
4600.8008 1.0000
4604.8048 1.0000
4608.8088 1.0000
4612.8128 1.0000
4616.8168 1.0000
4620.8208 1.0000
4624.8248 1.0000
4628.8288 1.0000
4632.8328 1.0000
4636.8368 1.0000
4640.8408 1.0000
4644.8448 1.0000
4648.8488 1.0000
4652.8529 1.0000
4656.8569 1.0000
4660.8609 1.0000
4664.8649 1.0000
4668.8689 1.0000
4672.8729 1.0000
4676.8769 1.0000
4680.8809 1.0000
4684.8849 1.0000
4688.8889 1.0000
4692.8929 1.0000
4696.8969 1.0000
4700.9009 1.0000
4704.9049 1.0000
4708.9089 1.0000
4712.9129 1.0000
4716.9169 1.0000
4720.9209 1.0000
4724.9249 1.0000
4728.9289 1.0000
4732.9329 1.0000
4736.9369 1.0000
4740.9409 1.0000
4744.9449 1.0000
4748.9489 1.0000
4752.9530 1.0000
4756.9570 1.0000
4760.9610 1.0000
4764.9650 1.0000
4768.9690 1.0000
4772.9730 1.0000
4776.9770 1.0000
4780.9810 1.0000
4784.9850 1.0000
4788.9890 1.0000
4792.9930 1.0000
4796.9970 1.0000
4801.0010 1.0000
4805.0050 1.0000
4809.0090 1.0000
4813.0130 1.0000
4817.0170 1.0000
4821.0210 1.0000
4825.0250 1.0000
4829.0290 1.0000
4833.0330 1.0000
4837.0370 1.0000
4841.0410 1.0000
4845.0450 1.0000
4849.0490 1.0000
4853.0531 1.0000
4857.0571 1.0000
4861.0611 1.0000
4865.0651 1.0000
4869.0691 1.0000
4873.0731 1.0000
4877.0771 1.0000
4881.0811 1.0000
4885.0851 1.0000
4889.0891 1.0000
4893.0931 1.0000
4897.0971 1.0000
4901.1011 1.0000
4905.1051 1.0000
4909.1091 1.0000
4913.1131 1.0000
4917.1171 1.0000
4921.1211 1.0000
4925.1251 1.0000
4929.1291 1.0000
4933.1331 1.0000
4937.1371 1.0000
4941.1411 1.0000
4945.1451 1.0000
4949.1491 1.0000
4953.1532 1.0000
4957.1572 1.0000
4961.1612 1.0000
4965.1652 1.0000
4969.1692 1.0000
4973.1732 1.0000
4977.1772 1.0000
4981.1812 1.0000
4985.1852 1.0000
4989.1892 1.0000
4993.1932 1.0000
4997.1972 1.0000
5001.2012 1.0000
5005.2052 1.0000
5009.2092 1.0000
5013.2132 1.0000
5017.2172 1.0000
5021.2212 1.0000
5025.2252 1.0000
5029.2292 1.0000
5033.2332 1.0000
5037.2372 1.0000
5041.2412 1.0000
5045.2452 1.0000
5049.2492 1.0000
5053.2533 1.0000
5057.2573 1.0000
5061.2613 1.0000
5065.2653 1.0000
5069.2693 1.0000
5073.2733 1.0000
5077.2773 1.0000
5081.2813 1.0000
5085.2853 1.0000
5089.2893 1.0000
5093.2933 1.0000
5097.2973 1.0000
5101.3013 1.0000
5105.3053 1.0000
5109.3093 1.0000
5113.3133 1.0000
5117.3173 1.0000
5121.3213 1.0000
5125.3253 1.0000
5129.3293 1.0000
5133.3333 1.0000
5137.3373 1.0000
5141.3413 1.0000
5145.3453 1.0000
5149.3493 1.0000
5153.3534 1.0000
5157.3574 1.0000
5161.3614 1.0000
5165.3654 1.0000
5169.3694 1.0000
5173.3734 1.0000
5177.3774 1.0000
5181.3814 1.0000
5185.3854 1.0000
5189.3894 1.0000
5193.3934 1.0000
5197.3974 1.0000
5201.4014 1.0000
5205.4054 1.0000
5209.4094 1.0000
5213.4134 1.0000
5217.4174 1.0000
5221.4214 1.0000
5225.4254 1.0000
5229.4294 1.0000
5233.4334 1.0000
5237.4374 1.0000
5241.4414 1.0000
5245.4454 1.0000
5249.4494 1.0000
5253.4535 1.0000
5257.4575 1.0000
5261.4615 1.0000
5265.4655 1.0000
5269.4695 1.0000
5273.4735 1.0000
5277.4775 1.0000
5281.4815 1.0000
5285.4855 1.0000
5289.4895 1.0000
5293.4935 1.0000
5297.4975 1.0000
5301.5015 1.0000
5305.5055 1.0000
5309.5095 1.0000
5313.5135 1.0000
5317.5175 1.0000
5321.5215 1.0000
5325.5255 1.0000
5329.5295 1.0000
5333.5335 1.0000
5337.5375 1.0000
5341.5415 1.0000
5345.5455 1.0000
5349.5495 1.0000
5353.5536 1.0000
5357.5576 1.0000
5361.5616 1.0000
5365.5656 1.0000
5369.5696 1.0000
5373.5736 1.0000
5377.5776 1.0000
5381.5816 1.0000
5385.5856 1.0000
5389.5896 1.0000
5393.5936 1.0000
5397.5976 1.0000
5401.6016 1.0000
5405.6056 1.0000
5409.6096 1.0000
5413.6136 1.0000
5417.6176 1.0000
5421.6216 1.0000
5425.6256 1.0000
5429.6296 1.0000
5433.6336 1.0000
5437.6376 1.0000
5441.6416 1.0000
5445.6456 1.0000
5449.6496 1.0000
5453.6537 1.0000
5457.6577 1.0000
5461.6617 1.0000
5465.6657 1.0000
5469.6697 1.0000
5473.6737 1.0000
5477.6777 1.0000
5481.6817 1.0000
5485.6857 1.0000
5489.6897 1.0000
5493.6937 1.0000
5497.6977 1.0000
5501.7017 1.0000
5505.7057 1.0000
5509.7097 1.0000
5513.7137 1.0000
5517.7177 1.0000
5521.7217 1.0000
5525.7257 1.0000
5529.7297 1.0000
5533.7337 1.0000
5537.7377 1.0000
5541.7417 1.0000
5545.7457 1.0000
5549.7497 1.0000
5553.7538 1.0000
5557.7578 1.0000
5561.7618 1.0000
5565.7658 1.0000
5569.7698 1.0000
5573.7738 1.0000
5577.7778 1.0000
5581.7818 1.0000
5585.7858 1.0000
5589.7898 1.0000
5593.7938 1.0000
5597.7978 1.0000
5601.8018 1.0000
5605.8058 1.0000
5609.8098 1.0000
5613.8138 1.0000
5617.8178 1.0000
5621.8218 1.0000
5625.8258 1.0000
5629.8298 1.0000
5633.8338 1.0000
5637.8378 1.0000
5641.8418 1.0000
5645.8458 1.0000
5649.8498 1.0000
5653.8539 1.0000
5657.8579 1.0000
5661.8619 1.0000
5665.8659 1.0000
5669.8699 1.0000
5673.8739 1.0000
5677.8779 1.0000
5681.8819 1.0000
5685.8859 1.0000
5689.8899 1.0000
5693.8939 1.0000
5697.8979 1.0000
5701.9019 1.0000
5705.9059 1.0000
5709.9099 1.0000
5713.9139 1.0000
5717.9179 1.0000
5721.9219 1.0000
5725.9259 1.0000
5729.9299 1.0000
5733.9339 1.0000
5737.9379 1.0000
5741.9419 1.0000
5745.9459 1.0000
5749.9499 1.0000
5753.9540 1.0000
5757.9580 1.0000
5761.9620 1.0000
5765.9660 1.0000
5769.9700 1.0000
5773.9740 1.0000
5777.9780 1.0000
5781.9820 1.0000
5785.9860 1.0000
5789.9900 1.0000
5793.9940 1.0000
5797.9980 1.0000
5802.0020 1.0000
5806.0060 1.0000
5810.0100 1.0000
5814.0140 1.0000
5818.0180 1.0000
5822.0220 1.0000
5826.0260 1.0000
5830.0300 1.0000
5834.0340 1.0000
5838.0380 1.0000
5842.0420 1.0000
5846.0460 1.0000
5850.0501 1.0000
5854.0541 1.0000
5858.0581 1.0000
5862.0621 1.0000
5866.0661 1.0000
5870.0701 1.0000
5874.0741 1.0000
5878.0781 1.0000
5882.0821 1.0000
5886.0861 1.0000
5890.0901 1.0000
5894.0941 1.0000
5898.0981 1.0000
5902.1021 1.0000
5906.1061 1.0000
5910.1101 1.0000
5914.1141 1.0000
5918.1181 1.0000
5922.1221 1.0000
5926.1261 1.0000
5930.1301 1.0000
5934.1341 1.0000
5938.1381 1.0000
5942.1421 1.0000
5946.1461 1.0000
5950.1502 1.0000
5954.1542 1.0000
5958.1582 1.0000
5962.1622 1.0000
5966.1662 1.0000
5970.1702 1.0000
5974.1742 1.0000
5978.1782 1.0000
5982.1822 1.0000
5986.1862 1.0000
5990.1902 1.0000
5994.1942 1.0000
5998.1982 1.0000
6002.2022 1.0000
6006.2062 1.0000
6010.2102 1.0000
6014.2142 1.0000
6018.2182 1.0000
6022.2222 1.0000
6026.2262 1.0000
6030.2302 1.0000
6034.2342 1.0000
6038.2382 1.0000
6042.2422 1.0000
6046.2462 1.0000
6050.2503 1.0000
6054.2543 1.0000
6058.2583 1.0000
6062.2623 1.0000
6066.2663 1.0000
6070.2703 1.0000
6074.2743 1.0000
6078.2783 1.0000
6082.2823 1.0000
6086.2863 1.0000
6090.2903 1.0000
6094.2943 1.0000
6098.2983 1.0000
6102.3023 1.0000
6106.3063 1.0000
6110.3103 1.0000
6114.3143 1.0000
6118.3183 1.0000
6122.3223 1.0000
6126.3263 1.0000
6130.3303 1.0000
6134.3343 1.0000
6138.3383 1.0000
6142.3423 1.0000
6146.3463 1.0000
6150.3504 1.0000
6154.3544 1.0000
6158.3584 1.0000
6162.3624 1.0000
6166.3664 1.0000
6170.3704 1.0000
6174.3744 1.0000
6178.3784 1.0000
6182.3824 1.0000
6186.3864 1.0000
6190.3904 1.0000
6194.3944 1.0000
6198.3984 1.0000
6202.4024 1.0000
6206.4064 1.0000
6210.4104 1.0000
6214.4144 1.0000
6218.4184 1.0000
6222.4224 1.0000
6226.4264 1.0000
6230.4304 1.0000
6234.4344 1.0000
6238.4384 1.0000
6242.4424 1.0000
6246.4464 1.0000
6250.4505 1.0000
6254.4545 1.0000
6258.4585 1.0000
6262.4625 1.0000
6266.4665 1.0000
6270.4705 1.0000
6274.4745 1.0000
6278.4785 1.0000
6282.4825 1.0000
6286.4865 1.0000
6290.4905 1.0000
6294.4945 1.0000
6298.4985 1.0000
6302.5025 1.0000
6306.5065 1.0000
6310.5105 1.0000
6314.5145 1.0000
6318.5185 1.0000
6322.5225 1.0000
6326.5265 1.0000
6330.5305 1.0000
6334.5345 1.0000
6338.5385 1.0000
6342.5425 1.0000
6346.5465 1.0000
6350.5506 1.0000
6354.5546 1.0000
6358.5586 1.0000
6362.5626 1.0000
6366.5666 1.0000
6370.5706 1.0000
6374.5746 1.0000
6378.5786 1.0000
6382.5826 1.0000
6386.5866 1.0000
6390.5906 1.0000
6394.5946 1.0000
6398.5986 1.0000
6402.6026 1.0000
6406.6066 1.0000
6410.6106 1.0000
6414.6146 1.0000
6418.6186 1.0000
6422.6226 1.0000
6426.6266 1.0000
6430.6306 1.0000
6434.6346 1.0000
6438.6386 1.0000
6442.6426 1.0000
6446.6466 1.0000
6450.6507 1.0000
6454.6547 1.0000
6458.6587 1.0000
6462.6627 1.0000
6466.6667 1.0000
6470.6707 1.0000
6474.6747 1.0000
6478.6787 1.0000
6482.6827 1.0000
6486.6867 1.0000
6490.6907 1.0000
6494.6947 1.0000
6498.6987 1.0000
6502.7027 1.0000
6506.7067 1.0000
6510.7107 1.0000
6514.7147 1.0000
6518.7187 1.0000
6522.7227 1.0000
6526.7267 1.0000
6530.7307 1.0000
6534.7347 1.0000
6538.7387 1.0000
6542.7427 1.0000
6546.7467 1.0000
6550.7508 1.0000
6554.7548 1.0000
6558.7588 1.0000
6562.7628 1.0000
6566.7668 1.0000
6570.7708 1.0000
6574.7748 1.0000
6578.7788 1.0000
6582.7828 1.0000
6586.7868 1.0000
6590.7908 1.0000
6594.7948 1.0000
6598.7988 1.0000
6602.8028 1.0000
6606.8068 1.0000
6610.8108 1.0000
6614.8148 1.0000
6618.8188 1.0000
6622.8228 1.0000
6626.8268 1.0000
6630.8308 1.0000
6634.8348 1.0000
6638.8388 1.0000
6642.8428 1.0000
6646.8468 1.0000
6650.8509 1.0000
6654.8549 1.0000
6658.8589 1.0000
6662.8629 1.0000
6666.8669 1.0000
6670.8709 1.0000
6674.8749 1.0000
6678.8789 1.0000
6682.8829 1.0000
6686.8869 1.0000
6690.8909 1.0000
6694.8949 1.0000
6698.8989 1.0000
6702.9029 1.0000
6706.9069 1.0000
6710.9109 1.0000
6714.9149 1.0000
6718.9189 1.0000
6722.9229 1.0000
6726.9269 1.0000
6730.9309 1.0000
6734.9349 1.0000
6738.9389 1.0000
6742.9429 1.0000
6746.9469 1.0000
6750.9510 1.0000
6754.9550 1.0000
6758.9590 1.0000
6762.9630 1.0000
6766.9670 1.0000
6770.9710 1.0000
6774.9750 1.0000
6778.9790 1.0000
6782.9830 1.0000
6786.9870 1.0000
6790.9910 1.0000
6794.9950 1.0000
6798.9990 1.0000
6803.0030 1.0000
6807.0070 1.0000
6811.0110 1.0000
6815.0150 1.0000
6819.0190 1.0000
6823.0230 1.0000
6827.0270 1.0000
6831.0310 1.0000
6835.0350 1.0000
6839.0390 1.0000
6843.0430 1.0000
6847.0470 1.0000
6851.0511 1.0000
6855.0551 1.0000
6859.0591 1.0000
6863.0631 1.0000
6867.0671 1.0000
6871.0711 1.0000
6875.0751 1.0000
6879.0791 1.0000
6883.0831 1.0000
6887.0871 1.0000
6891.0911 1.0000
6895.0951 1.0000
6899.0991 1.0000
6903.1031 1.0000
6907.1071 1.0000
6911.1111 1.0000
6915.1151 1.0000
6919.1191 1.0000
6923.1231 1.0000
6927.1271 1.0000
6931.1311 1.0000
6935.1351 1.0000
6939.1391 1.0000
6943.1431 1.0000
6947.1471 1.0000
6951.1512 1.0000
6955.1552 1.0000
6959.1592 1.0000
6963.1632 1.0000
6967.1672 1.0000
6971.1712 1.0000
6975.1752 1.0000
6979.1792 1.0000
6983.1832 1.0000
6987.1872 1.0000
6991.1912 1.0000
6995.1952 1.0000
6999.1992 1.0000
7003.2032 1.0000
7007.2072 1.0000
7011.2112 1.0000
7015.2152 1.0000
7019.2192 1.0000
7023.2232 1.0000
7027.2272 1.0000
7031.2312 1.0000
7035.2352 1.0000
7039.2392 1.0000
7043.2432 1.0000
7047.2472 1.0000
7051.2513 1.0000
7055.2553 1.0000
7059.2593 1.0000
7063.2633 1.0000
7067.2673 1.0000
7071.2713 1.0000
7075.2753 1.0000
7079.2793 1.0000
7083.2833 1.0000
7087.2873 1.0000
7091.2913 1.0000
7095.2953 1.0000
7099.2993 1.0000
7103.3033 1.0000
7107.3073 1.0000
7111.3113 1.0000
7115.3153 1.0000
7119.3193 1.0000
7123.3233 1.0000
7127.3273 1.0000
7131.3313 1.0000
7135.3353 1.0000
7139.3393 1.0000
7143.3433 1.0000
7147.3473 1.0000
7151.3514 1.0000
7155.3554 1.0000
7159.3594 1.0000
7163.3634 1.0000
7167.3674 1.0000
7171.3714 1.0000
7175.3754 1.0000
7179.3794 1.0000
7183.3834 1.0000
7187.3874 1.0000
7191.3914 1.0000
7195.3954 1.0000
7199.3994 1.0000
7203.4034 1.0000
7207.4074 1.0000
7211.4114 1.0000
7215.4154 1.0000
7219.4194 1.0000
7223.4234 1.0000
7227.4274 1.0000
7231.4314 1.0000
7235.4354 1.0000
7239.4394 1.0000
7243.4434 1.0000
7247.4474 1.0000
7251.4515 1.0000
7255.4555 1.0000
7259.4595 1.0000
7263.4635 1.0000
7267.4675 1.0000
7271.4715 1.0000
7275.4755 1.0000
7279.4795 1.0000
7283.4835 1.0000
7287.4875 1.0000
7291.4915 1.0000
7295.4955 1.0000
7299.4995 1.0000
7303.5035 1.0000
7307.5075 1.0000
7311.5115 1.0000
7315.5155 1.0000
7319.5195 1.0000
7323.5235 1.0000
7327.5275 1.0000
7331.5315 1.0000
7335.5355 1.0000
7339.5395 1.0000
7343.5435 1.0000
7347.5475 1.0000
7351.5516 1.0000
7355.5556 1.0000
7359.5596 1.0000
7363.5636 1.0000
7367.5676 1.0000
7371.5716 1.0000
7375.5756 1.0000
7379.5796 1.0000
7383.5836 1.0000
7387.5876 1.0000
7391.5916 1.0000
7395.5956 1.0000
7399.5996 1.0000
7403.6036 1.0000
7407.6076 1.0000
7411.6116 1.0000
7415.6156 1.0000
7419.6196 1.0000
7423.6236 1.0000
7427.6276 1.0000
7431.6316 1.0000
7435.6356 1.0000
7439.6396 1.0000
7443.6436 1.0000
7447.6476 1.0000
7451.6517 1.0000
7455.6557 1.0000
7459.6597 1.0000
7463.6637 1.0000
7467.6677 1.0000
7471.6717 1.0000
7475.6757 1.0000
7479.6797 1.0000
7483.6837 1.0000
7487.6877 1.0000
7491.6917 1.0000
7495.6957 1.0000
7499.6997 1.0000
7503.7037 1.0000
7507.7077 1.0000
7511.7117 1.0000
7515.7157 1.0000
7519.7197 1.0000
7523.7237 1.0000
7527.7277 1.0000
7531.7317 1.0000
7535.7357 1.0000
7539.7397 1.0000
7543.7437 1.0000
7547.7477 1.0000
7551.7518 1.0000
7555.7558 1.0000
7559.7598 1.0000
7563.7638 1.0000
7567.7678 1.0000
7571.7718 1.0000
7575.7758 1.0000
7579.7798 1.0000
7583.7838 1.0000
7587.7878 1.0000
7591.7918 1.0000
7595.7958 1.0000
7599.7998 1.0000
7603.8038 1.0000
7607.8078 1.0000
7611.8118 1.0000
7615.8158 1.0000
7619.8198 1.0000
7623.8238 1.0000
7627.8278 1.0000
7631.8318 1.0000
7635.8358 1.0000
7639.8398 1.0000
7643.8438 1.0000
7647.8478 1.0000
7651.8519 1.0000
7655.8559 1.0000
7659.8599 1.0000
7663.8639 1.0000
7667.8679 1.0000
7671.8719 1.0000
7675.8759 1.0000
7679.8799 1.0000
7683.8839 1.0000
7687.8879 1.0000
7691.8919 1.0000
7695.8959 1.0000
7699.8999 1.0000
7703.9039 1.0000
7707.9079 1.0000
7711.9119 1.0000
7715.9159 1.0000
7719.9199 1.0000
7723.9239 1.0000
7727.9279 1.0000
7731.9319 1.0000
7735.9359 1.0000
7739.9399 1.0000
7743.9439 1.0000
7747.9479 1.0000
7751.9520 1.0000
7755.9560 1.0000
7759.9600 1.0000
7763.9640 1.0000
7767.9680 1.0000
7771.9720 1.0000
7775.9760 1.0000
7779.9800 1.0000
7783.9840 1.0000
7787.9880 1.0000
7791.9920 1.0000
7795.9960 1.0000
7800.0000 1.0000
